USER_ID,TEAM,ROLE,DEPARTMENT
30277,3833,manager,Customer Success
30280,4007,manager,Sales
30283,4286,regular,Sales
30284,4286,regular,Sales
30285,4286,regular,Sales
30286,4286,regular,Sales
30289,4946,regular,Sales
30292,5310,regular,Sales
30295,5683,manager,Marketing
30296,5683,manager,Marketing
30301,4241,regular,Sales
30305,5657,regular,Marketing
30308,4286,regular,Sales
30314,5475,manager,Sales
30315,5740,regular,Sales
30322,4824,regular,Sales
30323,5768,manager,Marketing
30331,5729,manager,Marketing
30339,5729,manager,Marketing
30348,5625,manager,Marketing
30351,4241,regular,Sales
30362,4438,regular,Customer Success
30365,4174,regular,Sales
30368,4818,manager,Marketing
30370,4438,regular,Sales
30372,5510,regular,Sales
30374,5510,regular,Sales
30380,5066,manager,Sales
30383,5729,manager,Marketing
30389,5051,manager,Sales
30399,5240,regular,Sales
30407,5596,regular,Sales
30412,5531,manager,Sales
30415,4816,manager,Customer Success
30416,5779,manager,Marketing
30417,4700,regular,Customer Success
30421,4889,regular,Sales
30423,4889,regular,Marketing
30424,5780,manager,Marketing
30425,5169,manager,Marketing
30426,4286,regular,Marketing
30431,4576,regular,Sales
30432,4576,regular,Sales
30435,4831,regular,Sales
30451,5729,manager,Marketing
30453,3337,manager,Marketing
30462,5784,manager,Human Resources
30464,5510,manager,Sales
30468,5418,regular,Sales
30472,3320,regular,Sales
30473,3320,regular,Sales
30474,3320,regular,Sales
30479,4697,manager,Marketing
30482,4946,regular,Sales
30485,5080,regular,Sales
30489,3370,manager,Marketing
30490,3320,regular,Sales
30492,5016,manager,Marketing
30502,3320,regular,Sales
30508,4297,manager,Sales
30509,5570,regular,Sales
30510,5242,regular,Sales
30511,5761,manager,Marketing
30517,5785,manager,Marketing
30519,5786,manager,Marketing
30523,5787,manager,Sales
30528,4069,manager,Marketing
30538,4779,manager,Human Resources
30542,5548,regular,Sales
30546,4626,regular,Sales
30548,3989,regular,Sales
30553,5358,regular,Sales
30556,3989,regular,Sales
30557,3989,regular,Sales
30560,3989,regular,Sales
30561,3989,regular,Sales
30562,3989,regular,Sales
30563,5149,manager,Marketing
30564,5745,regular,Marketing
30566,5762,manager,Marketing
30568,5745,regular,Marketing
30573,5793,manager,Marketing
30574,5733,manager,Sales
30578,5746,manager,Marketing
30580,5794,manager,Marketing
30581,4779,manager,Sales
30585,5731,regular,Sales
30587,4286,regular,Sales
30588,4241,regular,Sales
30591,3565,manager,Sales
30594,4904,regular,Sales
30595,4779,manager,Sales
30599,4149,regular,Sales
30603,3989,regular,Sales
30604,4779,manager,Sales
30611,4962,manager,Human Resources
30612,5080,regular,Sales
30616,4626,regular,Sales
30644,5650,regular,Sales
30652,5502,regular,Sales
30653,5502,regular,Sales
30656,5740,manager,Marketing
30665,5797,manager,Human Resources
30670,5767,manager,Sales
30673,5310,regular,Sales
30677,4905,regular,Sales
30678,3173,manager,Sales
30679,3173,regular,Sales
30688,5733,manager,Sales
30694,4670,regular,Sales
30696,4670,regular,Sales
30699,4670,regular,Sales
30700,5776,manager,Marketing
30701,5212,regular,Customer Success
30703,5212,regular,Customer Success
30708,4027,regular,Other
30709,5785,manager,Marketing
30713,5314,regular,Sales
30714,5531,manager,Marketing
30716,5314,regular,Sales
30719,5531,manager,Sales
30727,5801,manager,Marketing
30729,4671,regular,Customer Success
30731,5043,regular,Human Resources
30734,5530,regular,Sales
30742,4626,regular,Sales
30766,5750,manager,Sales
30768,5436,manager,Marketing
30770,5530,regular,Sales
30771,5526,manager,Sales
30776,5534,manager,Marketing
30786,4946,regular,Sales
30788,5750,regular,Sales
30789,4904,regular,Sales
30790,4904,regular,Sales
30795,4904,regular,Sales
30798,4286,regular,Sales
30800,4904,regular,Sales
30801,4174,regular,Sales
30802,5814,manager,Sales
30804,5126,regular,Sales
30813,5815,manager,Marketing
30815,5316,manager,Marketing
30820,5526,manager,Sales
30824,5618,regular,Customer Success
9513,3989,regular,Sales
9546,4286,regular,Sales
9636,3454,regular,Sales
9699,4576,manager,Other
9712,3173,regular,Sales
9715,3173,regular,Sales
9746,3337,regular,Marketing
9755,4286,regular,Sales
9784,3363,regular,Sales
9785,3363,regular,Sales
9787,3363,regular,Sales
9797,4438,regular,Sales
9816,4191,regular,Marketing
9846,3943,regular,Marketing
9861,3262,manager,Customer Success
9870,4286,regular,Sales
9890,4241,regular,Sales
9891,4241,regular,Sales
9923,3833,manager,Marketing
9924,3833,manager,Sales
9932,4580,regular,Sales
9948,4580,regular,Sales
9949,4580,regular,Sales
9990,3833,manager,Sales
9991,3833,manager,Sales
10105,4174,manager,Sales
10109,4580,regular,Sales
10125,4241,regular,Sales
10141,4241,regular,Sales
10168,4241,regular,Sales
10181,4241,regular,Sales
10192,4241,regular,Sales
10229,3173,manager,Marketing
10243,4195,manager,Marketing
10246,3833,manager,Sales
10271,3186,regular,Sales
10287,4580,regular,Sales
10315,4195,regular,Sales
10327,4195,regular,Sales
10331,4286,regular,Sales
10338,4286,regular,Sales
10373,4241,regular,Sales
10376,4241,regular,Sales
10378,3462,regular,Sales
10400,4582,regular,Sales
10405,4582,regular,Sales
10432,3711,regular,Sales
10437,3711,manager,Marketing
10505,4633,manager,Other
10524,4581,regular,Sales
10532,3454,regular,Sales
10537,4633,manager,Other
10573,4241,regular,Sales
10583,4639,manager,Marketing
10594,3431,manager,Marketing
10601,3173,regular,Customer Success
10618,3357,regular,Sales
10633,4241,regular,Sales
10660,3215,manager,Marketing
10668,4622,regular,Marketing
10692,4239,manager,Marketing
10699,4643,regular,Sales
10707,4093,manager,Other
10751,4625,regular,Sales
10766,4226,regular,Sales
10841,3431,regular,Sales
10994,4226,regular,Sales
10995,4226,regular,Sales
11001,4286,regular,Sales
11003,3173,regular,Sales
11024,4668,manager,Customer Success
11026,4669,manager,Marketing
11034,4670,regular,Marketing
11051,3215,regular,Sales
11063,4677,manager,Other
11065,3173,regular,Other
11068,4678,manager,Marketing
11074,4142,manager,Other
11078,4681,manager,Marketing
11082,4681,manager,Marketing
11136,3833,manager,Sales
11147,3363,manager,Marketing
11154,3173,regular,Marketing
11177,3173,regular,Customer Success
11178,4226,regular,Sales
11198,4580,regular,Sales
11202,4671,regular,Sales
11209,3454,regular,Sales
11212,3454,regular,Sales
11220,4670,manager,Marketing
11226,4671,regular,Sales
11233,4671,regular,Sales
11238,3454,regular,Sales
11239,3454,manager,Sales
11240,3454,manager,Sales
11241,3454,regular,Sales
11242,3454,regular,Sales
11250,3454,regular,Sales
11258,4670,manager,Marketing
11271,4700,manager,Marketing
11272,3431,regular,Sales
11273,4069,regular,Sales
11341,4677,regular,Sales
11342,4677,regular,Sales
11375,4681,manager,Marketing
11391,3173,regular,Customer Success
11398,3727,regular,Sales
11404,4069,regular,Sales
11405,4241,manager,Marketing
11480,3173,regular,Customer Success
11517,3173,manager,Sales
11518,3833,manager,Marketing
11564,4262,regular,Sales
11607,4149,regular,Sales
11683,4230,manager,Sales
11722,4007,regular,Sales
11737,3173,regular,Sales
11741,3173,manager,Sales
11745,4737,manager,Marketing
11761,4740,manager,Marketing
11766,3173,regular,Sales
11773,3833,manager,Sales
11774,3833,manager,Sales
11780,4286,regular,Sales
11781,4286,regular,Sales
11790,4678,manager,Marketing
11794,3462,regular,Sales
11824,4007,regular,Sales
11835,3186,regular,Sales
11847,4069,regular,Sales
11852,4677,regular,Sales
11898,3989,manager,Marketing
11913,4262,manager,Marketing
11953,4748,manager,Marketing
11961,4737,regular,Sales
11965,4737,regular,Sales
11988,4286,regular,Sales
12005,4226,regular,Sales
12013,4669,manager,Marketing
12040,4737,regular,Sales
12044,3727,manager,Marketing
12050,4241,regular,Sales
12060,4737,regular,Sales
12085,3173,regular,Sales
12097,4241,regular,Sales
12099,3186,regular,Other
12106,4670,manager,Sales
12124,4754,manager,Other
12158,3186,regular,Customer Success
12193,4760,manager,Marketing
12208,3173,regular,Marketing
12245,4748,regular,Sales
12258,4670,regular,Sales
12287,3186,regular,Other
12292,4226,regular,Sales
12301,4174,regular,Sales
12346,3173,manager,Marketing
12354,4670,regular,Sales
12373,4286,regular,Sales
12391,4286,regular,Sales
12405,3833,manager,Other
12406,3833,manager,Other
12425,3833,manager,Sales
12465,4226,regular,Sales
12476,4226,regular,Sales
12481,4226,regular,Sales
12483,4670,regular,Sales
12543,3833,manager,Other
12546,3833,manager,Marketing
12570,4241,regular,Sales
12577,4226,regular,Sales
12579,4670,regular,Sales
12609,4670,regular,Sales
12615,4286,regular,Sales
12630,4286,regular,Sales
12668,4669,manager,Customer Success
12701,4670,manager,Sales
12707,4725,manager,Marketing
12737,4779,manager,Marketing
12747,4670,regular,Sales
12805,4438,regular,Sales
12812,4438,regular,Sales
12824,4777,manager,Marketing
12831,4438,regular,Sales
12832,4241,regular,Sales
12844,3976,manager,Sales
12845,4241,regular,Sales
12855,4241,regular,Sales
12863,3634,manager,Other
12907,4760,regular,Sales
12948,4241,regular,Sales
12956,3462,regular,Sales
12962,3325,regular,Sales
12965,4093,regular,Sales
12990,4625,regular,Sales
12992,4713,regular,Marketing
12996,4760,regular,Sales
12997,4760,regular,Sales
12999,4625,regular,Sales
13016,4760,regular,Sales
13032,4760,regular,Sales
13037,4286,regular,Sales
13046,4670,regular,Customer Success
13071,4748,manager,Sales
13072,4239,regular,Sales
13074,4239,manager,Marketing
13082,4677,regular,Sales
13091,3173,regular,Sales
13114,4760,regular,Sales
13133,4174,regular,Sales
13153,4670,regular,Customer Success
13164,4625,regular,Sales
13169,3833,manager,Sales
13171,4226,regular,Customer Success
13174,4660,manager,Other
13181,3771,regular,Sales
13198,4793,manager,Sales
13214,4805,manager,Marketing
13222,4226,regular,Sales
13268,4226,regular,Sales
13274,4760,regular,Sales
13280,4241,regular,Sales
13329,4785,manager,Marketing
13339,4816,manager,Marketing
13347,4818,manager,Marketing
13356,4670,regular,Customer Success
13362,4805,regular,Sales
13372,4805,regular,Sales
13376,4805,regular,Sales
13380,4805,manager,Marketing
13389,3173,manager,Marketing
13410,3454,regular,Sales
13411,3454,regular,Sales
13413,3454,regular,Sales
13426,3454,manager,Sales
13435,3454,regular,Sales
13453,4782,manager,Other
13461,4226,regular,Sales
13465,3454,regular,Sales
13475,4825,manager,Sales
13501,4826,manager,Marketing
13533,4827,manager,Marketing
13552,4820,manager,Marketing
13583,4670,manager,Marketing
13589,4829,regular,Marketing
13594,4226,regular,Sales
13625,4801,regular,Sales
13669,3908,regular,Sales
13676,4286,regular,Sales
13708,3431,manager,Marketing
13726,4760,regular,Sales
13752,3371,manager,Human Resources
13756,4842,regular,Sales
13760,4842,manager,Marketing
13769,3431,regular,Sales
13770,3431,regular,Sales
13771,3431,regular,Sales
13787,3431,regular,Customer Success
13803,3378,manager,Marketing
13875,4226,regular,Sales
13878,3376,regular,Sales
13879,4858,manager,Marketing
13881,4853,manager,Marketing
13882,3431,regular,Sales
13885,4831,manager,Other
13905,3431,regular,Customer Success
13907,4859,regular,Marketing
13937,3908,manager,Marketing
13945,4823,regular,Sales
13954,3989,regular,Sales
13955,3173,manager,Marketing
13958,3989,regular,Sales
13959,4670,regular,Customer Success
13963,4241,regular,Sales
13997,4748,regular,Sales
20334,5222,manager,Marketing
20341,5209,regular,Sales
20342,5222,manager,Sales
20345,5209,manager,Marketing
20353,5209,regular,Sales
20381,4914,regular,Customer Success
20389,4826,regular,Sales
20400,4826,regular,Customer Success
20421,4870,regular,Sales
20425,4826,regular,Sales
20428,3186,regular,Sales
20439,4870,regular,Sales
20450,5039,manager,Marketing
20457,5205,manager,Marketing
20458,5205,regular,Sales
20459,5205,manager,Sales
20462,4563,regular,Sales
20484,4995,manager,Marketing
20494,4241,regular,Sales
20509,5119,manager,Sales
20515,5172,regular,Sales
20561,4826,regular,Customer Success
20573,4622,regular,Sales
20583,5223,manager,Marketing
20585,4241,regular,Sales
20586,4979,regular,Sales
20598,3371,manager,Human Resources
20599,3371,manager,Human Resources
20638,5237,manager,Marketing
20639,5237,manager,Marketing
20644,4195,regular,Sales
20648,5186,manager,Marketing
20650,4625,regular,Sales
20661,4946,regular,Sales
20666,4700,regular,Customer Success
20667,4700,regular,Customer Success
20681,5240,manager,Marketing
20683,4670,regular,Marketing
20684,4669,manager,Marketing
20693,3337,regular,Sales
20699,5056,regular,Marketing
20700,4782,manager,Customer Success
20710,5205,regular,Sales
20714,5212,regular,Customer Success
20718,4979,regular,Sales
20726,4979,regular,Sales
20733,4669,manager,Marketing
20738,4824,regular,Sales
20743,5242,manager,Marketing
20745,5244,manager,Marketing
20746,5244,manager,Marketing
20747,5223,manager,Marketing
20748,5039,regular,Sales
20754,5172,regular,Sales
20755,5172,regular,Sales
20771,4904,regular,Sales
20779,3173,regular,Marketing
20780,4904,regular,Sales
20782,4831,regular,Marketing
20783,4870,regular,Sales
20786,5172,regular,Sales
20790,3173,manager,Sales
20793,5151,regular,Sales
20794,5151,manager,Sales
20797,5151,regular,Sales
20798,5151,regular,Sales
20800,5151,regular,Sales
20802,5151,regular,Sales
20803,5151,regular,Sales
20805,5151,regular,Sales
20806,5151,regular,Sales
20807,5151,regular,Sales
20809,5151,regular,Sales
20819,5102,manager,Marketing
20821,4226,regular,Sales
20826,5044,regular,Sales
20832,5186,regular,Sales
20848,5033,regular,Sales
20852,5249,manager,Marketing
20854,4670,regular,Sales
20855,4721,manager,Marketing
20886,5237,manager,Marketing
20893,3833,manager,Human Resources
20894,3173,regular,Human Resources
20906,5250,manager,Marketing
20910,5252,manager,Other
20920,4889,manager,Marketing
20923,5151,regular,Sales
20928,4286,regular,Sales
20936,5151,regular,Marketing
20943,5254,manager,Marketing
20952,5205,regular,Sales
20972,4818,manager,Marketing
20979,4007,regular,Sales
20983,4226,regular,Sales
20994,5068,regular,Marketing
21005,5205,regular,Sales
21011,5080,regular,Sales
21014,5080,regular,Sales
21017,5080,regular,Sales
21018,5080,regular,Sales
21020,4241,regular,Sales
21026,4870,regular,Sales
21028,5080,regular,Sales
21037,5257,manager,Marketing
21047,4737,regular,Sales
21059,4241,manager,Marketing
21075,5080,regular,Sales
21098,5080,regular,Other
21101,4904,regular,Sales
21104,5056,regular,Sales
21126,4241,regular,Sales
21137,5105,regular,Other
21140,4241,regular,Sales
21149,4069,regular,Sales
21151,4137,regular,Sales
21156,4137,regular,Sales
21157,5265,manager,Marketing
21159,4137,regular,Sales
21165,4988,regular,Sales
21166,4988,regular,Sales
21169,4988,regular,Sales
21172,5070,manager,Marketing
21177,4801,manager,Other
21183,4580,regular,Sales
21196,5254,manager,Other
21210,3215,regular,Customer Success
21212,4964,regular,Sales
21237,5270,manager,Sales
21265,4241,regular,Sales
21269,5273,regular,Marketing
21272,4825,manager,Sales
21276,5247,regular,Sales
21283,3744,manager,Marketing
21285,3173,manager,Human Resources
21286,3173,regular,Sales
21288,5247,regular,Sales
21290,4890,regular,Sales
21291,5080,regular,Other
21295,5080,manager,Marketing
21296,5080,regular,Sales
21303,4625,regular,Sales
21307,4286,regular,Sales
21309,5080,manager,Marketing
21312,3325,regular,Sales
21318,4286,regular,Sales
21319,4286,regular,Sales
21322,5080,manager,Marketing
21333,5173,manager,Sales
21337,4241,regular,Sales
21351,5037,manager,Marketing
21352,4241,regular,Sales
21357,5247,regular,Sales
21390,4948,regular,Marketing
21423,5247,regular,Sales
21441,5080,regular,Marketing
21462,3833,manager,Sales
21463,5058,manager,Marketing
21495,3173,regular,Customer Success
21503,5291,manager,Marketing
21508,4104,regular,Sales
21511,4104,regular,Sales
21521,4195,regular,Sales
21535,5015,manager,Customer Success
21540,4104,regular,Sales
21549,5207,manager,Marketing
21571,3431,regular,Sales
21575,5011,regular,Sales
21576,5011,regular,Marketing
21578,3720,manager,Customer Success
21589,5307,manager,Sales
21591,5308,regular,Marketing
21596,4748,manager,Sales
21601,4625,regular,Sales
21616,3186,regular,Sales
21631,4625,regular,Sales
21638,3943,regular,Sales
21648,5309,manager,Marketing
21655,5280,manager,Marketing
21675,4904,regular,Other
21677,5310,regular,Sales
21679,5072,regular,Sales
21694,3173,regular,Marketing
21701,5310,manager,Sales
21703,5310,regular,Sales
21706,4580,regular,Sales
21709,4286,regular,Sales
21710,4286,regular,Sales
21712,4286,regular,Sales
21717,3173,regular,Customer Success
21719,3173,regular,Other
21720,3173,regular,Sales
21721,3173,regular,Marketing
21723,3173,regular,Other
21738,3431,regular,Sales
21741,4782,manager,Other
21744,4286,regular,Sales
21747,5080,regular,Sales
21751,5313,manager,Marketing
21753,5240,regular,Sales
21754,4744,manager,Marketing
21764,3323,regular,Customer Success
21773,4904,regular,Sales
21779,5314,manager,Marketing
21781,5310,regular,Sales
21784,5316,manager,Marketing
21789,4775,regular,Sales
21793,5310,regular,Sales
21795,4775,manager,Sales
21804,4195,regular,Sales
21806,5310,regular,Sales
21808,5242,regular,Other
21809,5011,manager,Other
21816,3454,regular,Sales
21822,3578,manager,Marketing
21827,5310,regular,Sales
21830,4104,regular,Sales
21843,3454,regular,Sales
21849,5036,regular,Sales
21850,3718,regular,Sales
21869,5323,regular,Marketing
21871,3454,regular,Sales
21872,3454,regular,Sales
21874,3454,regular,Sales
21875,3454,regular,Sales
21877,3454,regular,Sales
21878,3454,regular,Sales
21879,3454,regular,Sales
21880,3454,regular,Sales
21882,3454,regular,Sales
21884,3454,regular,Sales
21895,4748,regular,Sales
21922,5323,regular,Marketing
21928,5307,manager,Sales
21935,5307,regular,Sales
21943,4775,regular,Sales
21981,5247,regular,Sales
22007,5283,regular,Sales
22013,3628,manager,Marketing
22022,5118,regular,Sales
22035,5118,regular,Sales
22037,5118,regular,Sales
22039,5080,manager,Marketing
22041,5203,regular,Sales
22043,5118,regular,Sales
22049,5205,regular,Sales
22057,5333,manager,Marketing
22060,5283,manager,Sales
22084,4775,regular,Sales
22090,4722,regular,Sales
22095,5043,manager,Marketing
22100,4806,regular,Sales
22101,5336,manager,Marketing
22126,5185,regular,Sales
22129,4093,manager,Marketing
22132,5240,regular,Sales
22143,5339,manager,Marketing
22151,4226,regular,Sales
22155,5240,regular,Sales
22158,3431,regular,Sales
22160,5247,regular,Marketing
22169,5283,regular,Sales
22171,5172,regular,Sales
22172,5283,manager,Marketing
22178,4671,regular,Sales
22179,3431,regular,Sales
22184,3173,manager,Sales
22189,4286,regular,Marketing
22195,4969,regular,Sales
22203,4847,manager,Marketing
22204,4904,regular,Sales
22206,5072,regular,Sales
22219,5283,regular,Sales
22228,4626,regular,Sales
22233,4195,regular,Sales
22242,5342,manager,Marketing
22255,3376,regular,Sales
22283,4794,manager,Marketing
22287,3173,regular,Sales
22296,5283,regular,Sales
22305,4643,regular,Sales
22308,5044,regular,Sales
22309,4286,regular,Sales
22318,4286,regular,Sales
22319,5346,manager,Marketing
22321,3431,regular,Sales
22327,4286,regular,Sales
22328,4286,regular,Sales
22329,4286,regular,Sales
22332,5129,regular,Sales
22335,3431,regular,Sales
22337,3431,regular,Customer Success
22352,4870,regular,Sales
22354,3718,regular,Sales
22356,4195,regular,Sales
22360,4195,regular,Sales
22370,4870,regular,Sales
22392,5349,manager,Marketing
22393,3833,manager,Sales
22398,5350,manager,Marketing
22399,4904,regular,Human Resources
22414,5240,regular,Customer Success
22415,5352,manager,Marketing
22425,5172,regular,Sales
22427,5334,manager,Other
22428,5354,manager,Marketing
22430,4878,manager,Marketing
22452,4831,regular,Sales
22469,5283,regular,Sales
22473,4818,regular,Sales
22480,3720,regular,Customer Success
22481,5357,manager,Marketing
22490,5349,manager,Marketing
22491,3720,manager,Customer Success
22492,5358,manager,Marketing
22500,5036,manager,Marketing
22503,5203,regular,Sales
22510,4980,regular,Sales
22521,4818,regular,Sales
22522,4818,regular,Sales
22523,5343,regular,Sales
22538,5265,regular,Sales
22553,5238,regular,Sales
22558,4670,regular,Sales
22561,5238,regular,Sales
22564,5238,regular,Sales
22567,4626,regular,Sales
22584,5203,regular,Marketing
22586,4191,regular,Sales
22589,5237,regular,Sales
22590,5237,regular,Sales
22591,4241,regular,Sales
22595,4007,regular,Sales
22596,5212,regular,Customer Success
22598,4946,regular,Sales
22608,3173,regular,Sales
22609,3173,manager,Human Resources
22610,3173,regular,Customer Success
22620,5203,regular,Sales
22628,5237,regular,Marketing
22637,5203,regular,Sales
22655,5203,regular,Customer Success
22667,5203,regular,Sales
22671,5118,regular,Human Resources
22684,5203,regular,Sales
22686,5237,regular,Sales
22705,4965,manager,Marketing
22718,4782,manager,Customer Success
22747,3833,manager,Customer Success
22749,3357,regular,Sales
22761,5172,regular,Sales
22808,5172,regular,Sales
22821,4149,regular,Sales
22831,4622,regular,Customer Success
22832,4995,manager,Sales
22841,4824,regular,Marketing
22843,4438,manager,Marketing
22857,4946,regular,Sales
22869,5350,regular,Sales
22874,5350,regular,Sales
22878,5011,regular,Sales
22884,5350,regular,Sales
22889,5151,regular,Sales
22897,4230,manager,Sales
22898,4668,manager,Customer Success
22901,4722,regular,Sales
22907,4137,manager,Sales
22912,3989,manager,Marketing
22916,4438,regular,Sales
22925,5343,regular,Other
22929,4286,regular,Sales
22931,4286,regular,Sales
22932,5080,manager,Marketing
22938,5358,regular,Sales
22939,5358,regular,Sales
22947,5358,regular,Sales
22948,4286,regular,Sales
22950,4286,regular,Sales
22987,4671,regular,Marketing
22989,4286,manager,Sales
22995,5343,regular,Sales
22996,4818,regular,Sales
23002,5343,regular,Sales
23014,4241,regular,Customer Success
23016,3173,manager,Customer Success
23017,3173,manager,Sales
23020,5343,regular,Sales
23030,5237,regular,Sales
23032,4946,regular,Sales
23046,5326,regular,Sales
23048,3376,regular,Sales
23057,3337,regular,Other
23059,3454,regular,Sales
23063,5151,regular,Sales
23066,5222,regular,Sales
23067,5222,regular,Sales
23111,5068,manager,Sales
23134,3186,regular,Sales
23138,5343,regular,Sales
23141,3833,manager,Sales
23149,3833,manager,Sales
23156,3718,regular,Sales
23165,5024,regular,Sales
23173,5094,regular,Sales
23175,5258,manager,Marketing
23197,5172,regular,Sales
23200,4914,regular,Sales
23211,4007,regular,Sales
23233,4979,manager,Marketing
23241,3462,regular,Sales
23243,3565,manager,Other
23245,3565,manager,Other
23247,4226,regular,Sales
23249,5237,regular,Sales
23250,5383,manager,Sales
23252,5237,regular,Sales
23259,5056,regular,Sales
23272,5383,regular,Sales
23276,3833,manager,Customer Success
23277,3833,manager,Marketing
23278,3833,manager,Sales
23279,3833,manager,Marketing
23280,3833,manager,Sales
23281,3833,manager,Human Resources
23282,3833,manager,Sales
23283,3833,manager,Sales
23285,4241,regular,Sales
23286,3833,manager,Marketing
23287,5383,regular,Sales
23292,5383,regular,Sales
23302,5080,regular,Sales
23304,5026,regular,Other
23306,5307,regular,Sales
23307,5394,manager,Marketing
23310,3720,regular,Sales
23321,3173,regular,Other
23323,3173,regular,Customer Success
23348,4563,regular,Sales
23356,5350,regular,Sales
23357,5396,manager,Marketing
23361,5080,regular,Sales
23364,5398,manager,Marketing
23369,3357,manager,Marketing
23373,3833,manager,Sales
23376,4973,manager,Marketing
23379,4824,regular,Sales
23396,4262,manager,Customer Success
23411,3993,regular,Marketing
23414,5404,manager,Marketing
23425,5383,regular,Sales
23433,3431,regular,Sales
23434,3431,regular,Sales
23445,5015,manager,Human Resources
23446,3976,regular,Marketing
23473,3833,regular,Sales
23476,4241,regular,Sales
23480,3357,manager,Marketing
23483,4286,manager,Sales
23484,4286,regular,Sales
23485,4286,regular,Sales
23497,5273,regular,Marketing
23502,4195,regular,Sales
23505,5410,manager,Marketing
23507,4262,regular,Sales
23511,5094,regular,Sales
23512,5411,manager,Sales
23514,4241,regular,Customer Success
23515,5411,manager,Other
23521,4748,manager,Sales
23525,3431,regular,Sales
23526,3431,regular,Sales
23532,3186,regular,Sales
23543,4869,manager,Other
23569,5070,manager,Customer Success
23574,3462,regular,Sales
23581,4622,regular,Marketing
23583,5423,manager,Marketing
23585,5308,regular,Other
23591,4820,manager,Customer Success
23593,3462,regular,Sales
23627,4825,regular,Sales
23632,3462,regular,Sales
23636,4737,regular,Sales
23637,5058,regular,Sales
23639,5357,manager,Marketing
23643,4286,regular,Sales
23649,5252,regular,Sales
23654,5252,regular,Sales
23658,5247,regular,Sales
23660,5425,manager,Marketing
23681,5072,regular,Customer Success
23687,5419,manager,Marketing
23693,4818,manager,Marketing
23695,4904,regular,Sales
23700,3833,manager,Sales
23709,3173,regular,Sales
23710,3173,regular,Sales
23711,3833,manager,Sales
23712,3833,manager,Sales
23713,3833,manager,Customer Success
23714,3833,regular,Other
23728,3173,regular,Sales
23730,5237,regular,Sales
23734,4831,manager,Sales
23756,3943,manager,Marketing
23764,5418,manager,Marketing
23770,5400,regular,Sales
23786,5431,manager,Marketing
23797,5433,manager,Marketing
23804,4681,regular,Customer Success
23814,3173,regular,Sales
23817,5036,regular,Sales
23822,4805,regular,Sales
23843,4195,regular,Sales
23845,5265,regular,Sales
23850,4744,regular,Sales
23857,5391,manager,Marketing
23861,5011,regular,Sales
23863,5011,regular,Sales
23867,5011,regular,Sales
23872,4669,manager,Marketing
23885,3833,manager,Sales
23886,5326,regular,Sales
23906,5240,regular,Sales
23908,5240,regular,Sales
23913,5240,regular,Sales
23914,4286,regular,Sales
23915,5240,regular,Marketing
23918,4286,regular,Sales
23921,4286,regular,Sales
23922,3173,regular,Sales
23925,3431,regular,Sales
23928,4779,manager,Marketing
23930,4722,regular,Sales
23943,5240,regular,Sales
23946,4824,regular,Marketing
23951,5240,regular,Sales
23962,4669,manager,Marketing
23963,5240,regular,Sales
23965,5240,regular,Sales
23967,4831,manager,Marketing
23968,4643,regular,Sales
23970,4672,regular,Marketing
23972,5240,regular,Sales
23973,5237,regular,Sales
23984,3376,regular,Sales
23989,4241,regular,Sales
23999,4241,regular,Sales
24003,5425,regular,Other
24010,5425,regular,Sales
24016,4809,regular,Sales
24019,5441,manager,Marketing
24022,5222,regular,Sales
24030,5118,regular,Other
24033,5118,regular,Other
24035,5172,regular,Sales
24040,4093,regular,Sales
24046,4626,regular,Marketing
24053,5118,manager,Other
24055,4670,regular,Sales
24057,4670,regular,Sales
24065,5139,manager,Sales
24067,4581,regular,Sales
24078,5309,manager,Marketing
24082,4241,regular,Sales
24084,5400,regular,Sales
24090,5435,manager,Marketing
24095,5020,manager,Marketing
24097,4286,manager,Marketing
24109,3943,regular,Marketing
24114,4724,regular,Sales
24125,3628,regular,Sales
24126,5280,manager,Marketing
24129,5203,regular,Customer Success
24145,5240,regular,Sales
24147,4904,regular,Sales
24158,5430,regular,Sales
24159,5430,regular,Sales
24160,5242,regular,Sales
24165,5430,regular,Sales
24166,5430,regular,Sales
24168,5172,regular,Sales
24171,5430,regular,Sales
24175,5430,regular,Sales
24181,3337,manager,Marketing
24182,4904,regular,Customer Success
24183,3337,regular,Sales
24184,5430,regular,Sales
24185,4286,manager,Human Resources
24186,5240,regular,Sales
24187,3337,regular,Sales
24202,4241,regular,Sales
24214,4241,regular,Sales
24222,3173,regular,Sales
24230,5310,regular,Sales
24232,5242,regular,Sales
24233,3173,regular,Sales
24235,3173,regular,Human Resources
24237,3833,manager,Customer Success
24239,3833,manager,Customer Success
24240,3833,manager,Human Resources
24241,3833,manager,Customer Success
24242,3833,manager,Other
24243,3833,manager,Sales
24248,5080,regular,Sales
24252,3454,regular,Sales
24257,3454,regular,Sales
24258,3454,regular,Sales
24259,3454,regular,Sales
24260,3454,regular,Sales
24262,3454,regular,Sales
24264,5326,manager,Other
24274,4904,regular,Sales
24277,4885,regular,Sales
24287,4904,regular,Sales
24289,5240,regular,Sales
24292,3173,regular,Sales
24305,3462,regular,Sales
24321,5006,manager,Other
24334,4241,regular,Marketing
24336,3989,regular,Sales
24349,5280,manager,Marketing
24352,5247,regular,Sales
24368,4979,regular,Customer Success
24374,4979,regular,Customer Success
24378,5455,manager,Marketing
24386,4286,regular,Sales
